timestamp(ms),IMU.AccZ,XKF1.PD,XKF1.VD
998099.172,-9.986837387084961,0.12608148157596588,0.0223713181912899
998199.172,-9.978156089782715,0.13153290748596191,0.022813456133008003
998299.172,-9.988540649414062,0.1373918652534485,0.02329440787434578
998399.172,-9.983352661132812,0.14003242552280426,0.023591741919517517
998499.172,-9.989873886108398,0.14199469983577728,0.023358164355158806
998599.172,-9.991575241088867,0.14490774273872375,0.023605884984135628
998699.172,-9.982941627502441,0.14642292261123657,0.023568591102957726
998799.172,-9.975669860839844,0.15017111599445343,0.023972032591700554
998899.172,-9.987457275390625,0.15382876992225647,0.024525601416826248
998999.172,-9.979145050048828,0.15695063769817352,0.02521411143243313
999099.172,-9.989855766296387,0.16046518087387085,0.02585907280445099
999199.172,-9.981552124023438,0.1634964495897293,0.02598029002547264
999299.172,-9.985857009887695,0.1654723584651947,0.026016654446721077
999399.172,-9.988370895385742,0.167218416929245,0.02615700103342533
999499.172,-9.982267379760742,0.17124108970165253,0.026895228773355484
999599.172,-9.975460052490234,0.17544318735599518,0.02716725505888462
999699.172,-9.981767654418945,0.1779971718788147,0.027651283890008926
999799.172,-9.967119216918945,0.18178851902484894,0.029393911361694336
999899.172,-9.970157623291016,0.18351861834526062,0.030339673161506653
999999.172,-9.98591136932373,0.18395045399665833,0.030735833570361137
1000099.172,-9.9948091506958,0.1841418743133545,0.030215170234441757
1000199.172,-9.977816581726074,0.18314442038536072,0.029658347368240356
1000299.172,-9.977185249328613,0.18273262679576874,0.02915738709270954
1000399.172,-9.973342895507812,0.1828199177980423,0.029430918395519257
1000499.172,-9.982852935791016,0.18240109086036682,0.029090890660881996
1000599.172,-9.988126754760742,0.1851997673511505,0.029395489022135735
1000699.172,-9.984831809997559,0.18705140054225922,0.029451053589582443
1000799.172,-9.983945846557617,0.19198913872241974,0.030413925647735596
1000899.172,-9.974461555480957,0.19423949718475342,0.03106529265642166
1000999.172,-9.986440658569336,0.19769994914531708,0.031280919909477234
1001099.172,-9.982172012329102,0.20174691081047058,0.032501522451639175
1001199.172,-9.983905792236328,0.2044307142496109,0.03288483992218971
1001299.172,-9.978199005126953,0.20749559998512268,0.03330380842089653
1001399.172,-9.972471237182617,0.20955941081047058,0.0339723564684391
1001499.172,-9.980002403259277,0.213374525308609,0.03478691354393959
1001599.172,-9.97715950012207,0.21991096436977386,0.03520838916301727
1001699.172,-9.987628936767578,0.22401756048202515,0.03541708365082741
1001799.172,-9.979986190795898,0.22895626723766327,0.03617754951119423
1001899.172,-9.982162475585938,0.23126855492591858,0.03648088127374649
1001999.172,-9.981446266174316,0.2337120771408081,0.036649711430072784
1002099.172,-9.971725463867188,0.23615331947803497,0.03652564808726311
1002199.172,-9.987991333007812,0.24122343957424164,0.03703534975647926
1002299.172,-9.986043930053711,0.24664665758609772,0.03752252086997032
1002399.172,-9.980886459350586,0.24947936832904816,0.03718506544828415
1002499.172,-9.987064361572266,0.2526234984397888,0.037353821098804474
1002599.172,-9.983742713928223,0.2586542069911957,0.03721197322010994
1002699.172,-9.991377830505371,0.26311245560646057,0.03764757886528969
1002799.172,-9.984170913696289,0.2678607404232025,0.03697360306978226
1002899.172,-9.973782539367676,0.27128103375434875,0.03741468861699104
1002999.172,-9.993372917175293,0.2765974998474121,0.03749785199761391
1003099.172,-9.991707801818848,0.28076136112213135,0.037070803344249725
1003199.172,-9.978119850158691,0.28159675002098083,0.03763757646083832
1003299.172,-9.98048210144043,0.2809715270996094,0.03688129782676697
1003399.172,-9.981833457946777,0.28189438581466675,0.03671973571181297
1003499.172,-9.979360580444336,0.2838350832462311,0.03697358816862106
1003599.172,-9.975744247436523,0.28689277172088623,0.0376146100461483
1003699.172,-9.991382598876953,0.2912507653236389,0.03745848312973976
1003799.172,-9.988167762756348,0.2961004972457886,0.037547674030065536
1003899.172,-9.994117736816406,0.29717814922332764,0.03699930012226105
1003999.172,-9.978435516357422,0.30078476667404175,0.03729056194424629
1004099.172,-9.97786808013916,0.30374595522880554,0.037576209753751755
1004199.172,-9.98078441619873,0.30695146322250366,0.03821045532822609
1004299.172,-9.975976943969727,0.31057170033454895,0.0387960746884346
1004399.172,-9.991447448730469,0.31301242113113403,0.03837137669324875
1004499.172,-9.989948272705078,0.3169351816177368,0.0384717620909214
1004599.172,-9.981402397155762,0.3199763000011444,0.038485441356897354
1004699.172,-9.988851547241211,0.3200587332248688,0.03793942183256149
1004799.172,-9.987991333007812,0.32185328006744385,0.03811756893992424
1004899.172,-9.967549324035645,0.3242667019367218,0.03867729380726814
1004999.172,-9.985796928405762,0.32795897126197815,0.038808975368738174
1005099.172,-9.981193542480469,0.3314380347728729,0.03872985765337944
1005199.172,-9.970327377319336,0.33365219831466675,0.0391463041305542
1005299.172,-9.985386848449707,0.33679839968681335,0.03855367749929428
1005399.172,-9.97350788116455,0.3394030034542084,0.0388062559068203
1005499.172,-9.969598770141602,0.34118831157684326,0.03943350538611412
1005599.172,-9.98747444152832,0.3436690866947174,0.03919651359319687
1005699.172,-9.985721588134766,0.3442310690879822,0.03942470625042915
1005799.172,-9.98758316040039,0.3487495183944702,0.03984550014138222
1005899.172,-9.98857593536377,0.3518265187740326,0.04009445384144783
1005999.172,-9.976367950439453,0.35500606894493103,0.04043062776327133
1006099.172,-9.978692054748535,0.35605084896087646,0.04044745862483978
1006199.172,-9.97943115234375,0.35546785593032837,0.039876747876405716
1006299.172,-9.979955673217773,0.353743314743042,0.03927037492394447
1006399.172,-9.97581672668457,0.3529219925403595,0.03887331113219261
1006499.172,-9.994629859924316,0.35418230295181274,0.03815480321645737
1006599.172,-9.989103317260742,0.3575417399406433,0.037791572511196136
1006699.172,-9.976408004760742,0.3590787649154663,0.03793293237686157
1006799.172,-9.983146667480469,0.36350229382514954,0.03864336013793945
1006899.172,-9.974649429321289,0.36582326889038086,0.03936368599534035
1006999.172,-9.978649139404297,0.36896389722824097,0.03994535654783249
1007099.172,-9.973943710327148,0.37344369292259216,0.04008413106203079
1007199.172,-9.979208946228027,0.37536072731018066,0.03992369398474693
1007299.172,-9.978620529174805,0.3734578490257263,0.03869872912764549
1007399.172,-9.984794616699219,0.37355107069015503,0.038462284952402115
1007499.172,-9.990865707397461,0.37586867809295654,0.03837218135595322
1007599.172,-9.994880676269531,0.3776233494281769,0.03824189305305481
1007699.172,-9.985820770263672,0.3783155381679535,0.038345567882061005
1007799.172,-9.98219108581543,0.3803119957447052,0.03855082020163536
1007899.172,-9.976409912109375,0.38332048058509827,0.03911542147397995
1007999.172,-9.978583335876465,0.38759279251098633,0.04008006304502487
1008099.172,-9.977584838867188,0.3903528153896332,0.04020156338810921
1008199.172,-9.988321304321289,0.3927363455295563,0.0399051271378994
1008299.172,-9.97559642791748,0.3942728340625763,0.03992587327957153
1008399.172,-9.976919174194336,0.39596667885780334,0.04019666463136673
1008499.172,-9.971729278564453,0.39660167694091797,0.039724208414554596
1008599.172,-9.981718063354492,0.3974074721336365,0.03919416666030884
1008699.172,-9.977919578552246,0.39508771896362305,0.03884526714682579
1008799.172,-9.974602699279785,0.39241984486579895,0.03780589625239372
1008899.172,-9.987505912780762,0.3911142349243164,0.03691212832927704
1008999.172,-9.981537818908691,0.39089885354042053,0.03642701357603073
1009099.172,-9.986030578613281,0.3897430896759033,0.03560338914394379
1009199.172,-9.98881721496582,0.39023834466934204,0.03493957221508026
1009299.172,-9.974357604980469,0.3916912078857422,0.03537224978208542
1009399.172,-9.985331535339355,0.3914906978607178,0.03476087749004364
1009499.172,-9.98356819152832,0.39213818311691284,0.03455589711666107
