timestamp(ms),IMU.AccZ,XKF1.PD,XKF1.VD
641040.678,-9.167540550231934,-0.010353634133934975,0.00955597311258316
641140.678,-9.178512573242188,-0.008853256702423096,0.01020206231623888
641240.678,-9.167288780212402,-0.006507436279207468,0.010248562321066856
641340.678,-9.193394660949707,-0.004461632110178471,0.010485713370144367
641440.678,-9.176589012145996,-0.0038215909153223038,0.01020373310893774
641540.678,-9.173598289489746,-0.004888439550995827,0.009981697425246239
641640.678,-9.181324005126953,-0.003952725324779749,0.010313969105482101
641740.678,-9.184349060058594,-0.0027609660755842924,0.0103191202506423
641840.678,-9.185416221618652,-0.0026819005142897367,0.010299643501639366
641940.678,-9.187417984008789,-0.003244068007916212,0.009860211983323097
642040.678,-9.175786972045898,-0.004275359213352203,0.009000255726277828
642140.678,-9.175985336303711,-0.004233064595609903,0.008638832718133926
642240.678,-9.18631362915039,-0.0025048719253391027,0.009111451916396618
642340.678,-9.18472671508789,-0.0012395918602123857,0.00907740369439125
642440.678,-9.186001777648926,-0.0012842384167015553,0.008643449284136295
642540.678,-9.183835983276367,-0.00048699750914238393,0.008225730620324612
642640.678,-9.178056716918945,-0.0001818888558773324,0.008431091904640198
642740.678,-9.168807983398438,-0.00003845829633064568,0.00878822896629572
642840.678,-9.189014434814453,0.0013499257620424032,0.008624793030321598
642940.678,-9.18497085571289,0.003141481662169099,0.00883314199745655
643040.678,-9.179141998291016,0.003555101342499256,0.009062208235263824
643140.678,-9.170002937316895,0.0037509582471102476,0.00867132842540741
643240.678,-9.177255630493164,0.003414721693843603,0.009097762405872345
643340.678,-9.182217597961426,0.0011378999333828688,0.00852952804416418
643440.678,-9.171331405639648,-0.0019689735490828753,0.008226831443607807
643540.678,-9.172955513000488,-0.005282449536025524,0.007965132594108582
643640.678,-9.182985305786133,-0.010525263845920563,0.006671384442597628
643740.678,-9.180655479431152,-0.014006305485963821,0.006289297249168158
643840.678,-9.181462287902832,-0.01581789366900921,0.006303523667156696
643940.678,-9.181163787841797,-0.0187254436314106,0.006121016573160887
644040.678,-9.180876731872559,-0.022969644516706467,0.005076815839856863
644140.678,-9.18903636932373,-0.027092866599559784,0.0037162082735449076
644240.678,-9.17457389831543,-0.029680466279387474,0.0033629913814365864
644340.678,-9.18203067779541,-0.03199614956974983,0.0028995650354772806
644440.678,-9.187301635742188,-0.03432847559452057,0.0025379725266247988
644540.678,-9.175965309143066,-0.036954645067453384,0.0021875500679016113
644640.678,-9.18406867980957,-0.04001827910542488,0.0012026935582980514
644740.678,-9.19344425201416,-0.04245021566748619,0.0007304732571355999
644840.678,-9.184297561645508,-0.0459827221930027,0.00021613066201098263
644940.678,-9.184793472290039,-0.0483514741063118,-0.0004551456368062645
645040.678,-9.16937255859375,-0.04980790615081787,-0.0010969960130751133
645140.678,-9.175849914550781,-0.05101240426301956,-0.00119375204667449
645240.678,-9.173190116882324,-0.052714135497808456,-0.0011864203261211514
645340.678,-9.18336296081543,-0.05429219827055931,-0.0012286639539524913
645440.678,-9.177711486816406,-0.05692901834845543,-0.0018687272677198052
645540.678,-9.17734146118164,-0.061569102108478546,-0.002161222044378519
645640.678,-9.175183296203613,-0.06706113368272781,-0.0026423302479088306
645740.678,-9.168878555297852,-0.07075747847557068,-0.0024879402481019497
645840.678,-9.181892395019531,-0.07508332282304764,-0.0036400561220943928
645940.678,-9.181357383728027,-0.08147717267274857,-0.004320607520639896
646040.678,-9.176582336425781,-0.08742374926805496,-0.005131271667778492
646140.678,-9.187102317810059,-0.09383172541856766,-0.006326940376311541
646240.678,-9.17822265625,-0.10041598230600357,-0.007394696120172739
646340.678,-9.181900024414062,-0.10631314665079117,-0.008429822511970997
646440.678,-9.175089836120605,-0.11101572960615158,-0.00943014957010746
646540.678,-9.185468673706055,-0.11446364223957062,-0.009718251414597034
646640.678,-9.163363456726074,-0.11657172441482544,-0.009697606787085533
646740.678,-9.184518814086914,-0.11756818741559982,-0.009389864280819893
646840.678,-9.174234390258789,-0.1189485639333725,-0.00971467699855566
646940.678,-9.187180519104004,-0.12284526228904724,-0.010468095541000366
647040.678,-9.184410095214844,-0.12718364596366882,-0.01145180407911539
647140.678,-9.18106746673584,-0.12997344136238098,-0.01180067379027605
647240.678,-9.17457103729248,-0.13308706879615784,-0.012089913710951805
647340.678,-9.188666343688965,-0.13743431866168976,-0.013093729503452778
647440.678,-9.1850004196167,-0.14190226793289185,-0.0133645199239254
647540.678,-9.18598461151123,-0.14636582136154175,-0.013464463874697685
647640.678,-9.183562278747559,-0.1502382606267929,-0.014383438974618912
647740.678,-9.195146560668945,-0.15392634272575378,-0.014989876188337803
647840.678,-9.17735481262207,-0.15964360535144806,-0.015767185017466545
647940.678,-9.18171215057373,-0.16480933129787445,-0.015684667974710464
648040.678,-9.171876907348633,-0.1690434068441391,-0.016238747164607048
648140.678,-9.193885803222656,-0.17389008402824402,-0.016625288873910904
648240.678,-9.181829452514648,-0.17727768421173096,-0.017385976389050484
