timestamp(ms),IMU.AccZ,XKF1.PD,XKF1.VD
804230.839,-9.795185089111328,0.31686925888061523,0.08389727771282196
804330.839,-9.800230026245117,0.3215303421020508,0.08339273929595947
804430.839,-9.797601699829102,0.3232395648956299,0.08189529925584793
804530.839,-9.80478286743164,0.32580849528312683,0.08128684759140015
804630.839,-9.817374229431152,0.33039119839668274,0.0810207799077034
804730.839,-9.832662582397461,0.3351379334926605,0.0808386281132698
804830.839,-9.822324752807617,0.33942437171936035,0.08089295029640198
804930.839,-9.808062553405762,0.34243667125701904,0.08126391470432281
805030.839,-9.799518585205078,0.34657716751098633,0.08179009705781937
805130.839,-9.803119659423828,0.3237038552761078,0.08194573223590851
805230.839,-9.803905487060547,0.20456691086292267,0.08231186866760254
805330.839,-9.802023887634277,0.14981380105018616,0.08182217180728912
805430.839,-9.804075241088867,0.09855877608060837,0.0806804895401001
805530.839,-9.79893684387207,0.06356894224882126,0.07985308021306992
805630.839,-9.84280014038086,0.036444008350372314,0.07848117500543594
805730.839,-9.807289123535156,0.021104995161294937,0.07750450819730759
805830.839,-9.833268165588379,0.012132789008319378,0.07628500461578369
805930.839,-9.81643295288086,0.0038171671330928802,0.07444162666797638
806030.839,-9.793785095214844,-0.0036257775500416756,0.07427098602056503
806130.839,-9.822309494018555,-0.007394567131996155,0.0729878842830658
806230.839,-9.799981117248535,-0.009009263478219509,0.07175035774707794
806330.839,-9.804932594299316,-0.00984358973801136,0.07115822285413742
806430.839,-9.831803321838379,-0.010581264272332191,0.07021704316139221
806530.839,-9.831780433654785,-0.009140294045209885,0.07011497765779495
806630.839,-9.801376342773438,-0.007240068633109331,0.07069229334592819
806730.839,-9.798290252685547,-0.006419906858354807,0.07044736295938492
806830.839,-9.798641204833984,-0.005070461891591549,0.07052077353000641
806930.839,-9.79719352722168,-0.0031853863038122654,0.06933525204658508
807030.839,-9.80540943145752,-0.0010291363578289747,0.0693911463022232
807130.839,-9.827165603637695,0.0012243605451658368,0.06946352869272232
807230.839,-9.836745262145996,0.004560462199151516,0.06946196407079697
807330.839,-9.83307933807373,0.007790811359882355,0.06922058761119843
807430.839,-9.803524017333984,0.009120404720306396,0.06883106380701065
807530.839,-9.77857780456543,0.009142464026808739,0.0683107078075409
807630.839,-9.779195785522461,0.009602200239896774,0.0678362026810646
807730.839,-9.80948257446289,0.011060692369937897,0.06761980056762695
807830.839,-9.819690704345703,0.012018679641187191,0.06632422655820847
807930.839,-9.809160232543945,0.011796628125011921,0.066364586353302
808030.839,-9.811513900756836,0.010544978082180023,0.06594207137823105
808130.839,-9.796327590942383,0.010477558709681034,0.06676343828439713
808230.839,-9.806427955627441,0.012826947495341301,0.06692133098840714
808330.839,-9.80949592590332,0.012246516533195972,0.0660594031214714
808430.839,-9.805842399597168,0.010170646011829376,0.06547342240810394
808530.839,-9.817392349243164,0.007870541885495186,0.06435481458902359
808630.839,-9.836111068725586,0.005961263086646795,0.06313588470220566
808730.839,-9.815420150756836,0.0029597184620797634,0.06302683055400848
808830.839,-9.815923690795898,0.001176007091999054,0.061775725334882736
808930.839,-9.822452545166016,-0.00028963794466108084,0.06070300564169884
809030.839,-9.801996231079102,-0.000475573557196185,0.06038518622517586
809130.839,-9.810270309448242,0.001044958713464439,0.060276176780462265
809230.839,-9.806564331054688,0.0028283458668738604,0.06089026480913162
809330.839,-9.808375358581543,0.0049732765182852745,0.06132420524954796
809430.839,-9.828567504882812,0.00853344239294529,0.06133364140987396
809530.839,-9.820221900939941,0.012602726928889751,0.061850763857364655
809630.839,-9.80185317993164,0.016847893595695496,0.06284449249505997
809730.839,-9.810747146606445,0.017578190192580223,0.06275524199008942
809830.839,-9.798171997070312,0.017098870128393173,0.06260604411363602
809930.839,-9.795451164245605,0.018283255398273468,0.06314870715141296
810030.839,-9.8137845993042,0.020720429718494415,0.06347979605197906
810130.839,-9.82324504852295,0.02121569961309433,0.06303577125072479
810230.839,-9.80740737915039,0.021226633340120316,0.063261479139328
810330.839,-9.819835662841797,0.020979031920433044,0.06298898160457611
810430.839,-9.798511505126953,0.01951754465699196,0.06252546608448029
810530.839,-9.800562858581543,0.019033893942832947,0.062410619109869
810630.839,-9.797892570495605,0.019467374309897423,0.062115494161844254
810730.839,-9.798627853393555,0.020864134654402733,0.062239356338977814
810830.839,-9.795260429382324,0.023554647341370583,0.06290967017412186
810930.839,-9.809837341308594,0.024335794150829315,0.06278878450393677
811030.839,-9.806475639343262,0.0238775834441185,0.06208689510822296
811130.839,-9.806646347045898,0.02232813462615013,0.06165658310055733
811230.839,-9.828516006469727,0.02155996859073639,0.06035040691494942
811330.839,-9.805340766906738,0.01742640882730484,0.05898662284016609
811430.839,-9.805212020874023,0.01376208383589983,0.05841876566410065
811530.839,-9.811763763427734,0.012875477783381939,0.05780613422393799
811630.839,-9.82140827178955,0.012484433129429817,0.05682607740163803
811730.839,-9.807750701904297,0.012181587517261505,0.05672956630587578
811830.839,-9.795141220092773,0.011748654767870903,0.05622000992298126
811930.839,-9.804357528686523,0.012015371583402157,0.05594692379236221
812030.839,-9.800054550170898,0.013546471484005451,0.05653957650065422
812130.839,-9.801868438720703,0.017753442749381065,0.05764774978160858
812230.839,-9.790852546691895,0.02140294574201107,0.058597106486558914
812330.839,-9.804770469665527,0.02664037048816681,0.05918675661087036
812430.839,-9.80481243133545,0.028755297884345055,0.05953173339366913
812530.839,-9.817748069763184,0.029698237776756287,0.058590248227119446
812630.839,-9.81656265258789,0.030032148584723473,0.05822141095995903
812730.839,-9.810924530029297,0.030346287414431572,0.05764312669634819
812830.839,-9.811811447143555,0.02955119125545025,0.05755394324660301
812930.839,-9.797797203063965,0.029003683477640152,0.05725930258631706
813030.839,-9.808817863464355,0.02840506285429001,0.05646059289574623
813130.839,-9.805337905883789,0.025125186890363693,0.05561719462275505
813230.839,-9.802034378051758,0.022112710401415825,0.05514070764183998
813330.839,-9.818469047546387,0.018557334318757057,0.05404575169086456
813430.839,-9.800471305847168,0.015284556895494461,0.0536222867667675
813530.839,-9.810501098632812,0.012469694949686527,0.0532103069126606
813630.839,-9.813676834106445,0.010077486746013165,0.05247710645198822
813730.839,-9.809757232666016,0.010345724411308765,0.052343305200338364
813830.839,-9.80771255493164,0.011605641804635525,0.05222245305776596
813930.839,-9.810957908630371,0.013010651804506779,0.05243800953030586
814030.839,-9.811172485351562,0.016564179211854935,0.05323554947972298
814130.839,-9.81482982635498,0.01754339225590229,0.05284707620739937
814230.839,-9.81153678894043,0.017333174124360085,0.05240119993686676
814330.839,-9.811260223388672,0.01880544424057007,0.05179449915885925
814430.839,-9.807533264160156,0.020877128466963768,0.052033163607120514
814530.839,-9.808613777160645,0.023025905713438988,0.05247841030359268
814630.839,-9.808502197265625,0.023050427436828613,0.05255961790680885
814730.839,-9.812091827392578,0.022753898054361343,0.05171481519937515
814830.839,-9.824907302856445,0.022417353466153145,0.050688449293375015
814930.839,-9.8038330078125,0.02203153446316719,0.050241779536008835
815030.839,-9.798534393310547,0.021229416131973267,0.04980705678462982
815130.839,-9.81638240814209,0.021084317937493324,0.049643438309431076
815230.839,-9.808732986450195,0.023530570790171623,0.04960804060101509
815330.839,-9.804072380065918,0.025687120854854584,0.05010373890399933
815430.839,-9.803937911987305,0.026343366131186485,0.049663931131362915
815530.839,-9.811248779296875,0.026636742055416107,0.04894997552037239
815630.839,-9.817302703857422,0.02586534433066845,0.048821061849594116
815730.839,-9.814623832702637,0.024636877700686455,0.048011332750320435
815830.839,-9.805169105529785,0.022942187264561653,0.047768402844667435
815930.839,-9.805940628051758,0.023117540404200554,0.047904759645462036
816030.839,-9.808544158935547,0.025197263807058334,0.04835241660475731
816130.839,-9.810596466064453,0.026953531429171562,0.04858966916799545
816230.839,-9.805963516235352,0.02735089883208275,0.0490785613656044
816330.839,-9.806830406188965,0.025958159938454628,0.04819292202591896
816430.839,-9.79239273071289,0.022460157051682472,0.047456108033657074
816530.839,-9.773947715759277,0.01872754655778408,0.047182515263557434
816630.839,-9.786187171936035,0.016568079590797424,0.04688506945967674
816730.839,-9.817319869995117,0.01415792852640152,0.04580393433570862
816830.839,-9.817231178283691,0.009425200521945953,0.04500890150666237
816930.839,-9.819401741027832,0.006422997452318668,0.04455484449863434
817030.839,-9.816000938415527,0.004464333411306143,0.04434008523821831
817130.839,-9.807685852050781,0.002652777126058936,0.043451715260744095
817230.839,-9.789581298828125,-0.00009801350097404793,0.04323648288846016
817330.839,-9.80942440032959,-0.000540034961886704,0.0432470366358757
817430.839,-9.822625160217285,-0.0005612862296402454,0.04258004203438759
817530.839,-9.812321662902832,-0.0013515136670321226,0.042387012392282486
817630.839,-9.787067413330078,-0.0011673535918816924,0.04317361116409302
817730.839,-9.799703598022461,-0.0007035342860035598,0.043702881783246994
817830.839,-9.810649871826172,0.0006780551047995687,0.0439266599714756
817930.839,-9.808832168579102,0.00172203010879457,0.044026680290699005
818030.839,-9.810857772827148,0.0020191585645079613,0.043756403028964996
818130.839,-9.812959671020508,0.002051838906481862,0.04344450682401657
818230.839,-9.810052871704102,0.0025679231621325016,0.04349619895219803
818330.839,-9.790748596191406,0.0022400878369808197,0.04391927272081375
818430.839,-9.80080795288086,-0.0006166675593703985,0.0435626320540905
818530.839,-9.800830841064453,-0.0037867010105401278,0.04272745922207832
818630.839,-9.805242538452148,-0.006080210208892822,0.04282683506608009
818730.839,-9.80389404296875,-0.007114078849554062,0.042355675250291824
818830.839,-9.807040214538574,-0.006976373493671417,0.042934298515319824
818930.839,-9.799372673034668,-0.0070748296566307545,0.04290113225579262
819030.839,-9.82376480102539,-0.008597656153142452,0.04198692739009857
819130.839,-9.784849166870117,-0.008539991453289986,0.04259389638900757
819230.839,-9.807994842529297,-0.010374109260737896,0.042141761630773544
819330.839,-9.803319931030273,-0.012734390795230865,0.04227517172694206
819430.839,-9.802250862121582,-0.016430513933300972,0.04151085764169693
819530.839,-9.797531127929688,-0.018870249390602112,0.04123124107718468
819630.839,-9.809021949768066,-0.018460886552929878,0.04168986529111862
