timestamp(ms),IMU.AccZ,XKF1.PD,XKF1.VD
996800.004,-9.792819023132324,0.09279657155275345,0.023130500689148903
996900.004,-9.814668655395508,0.09403835982084274,0.02281968668103218
997000.004,-9.80624771118164,0.09459330141544342,0.022681597620248795
997100.004,-9.805353164672852,0.09383261203765869,0.0225216094404459
997200.004,-9.798738479614258,0.09494812786579132,0.023589054122567177
997300.004,-9.808982849121094,0.09935496747493744,0.024936296045780182
997400.004,-9.813956260681152,0.06887917220592499,0.027295220643281937
997500.004,-9.817728996276855,0.05003964900970459,0.029207980260252953
997600.004,-9.818991661071777,0.04088059812784195,0.03129791468381882
997700.004,-9.806577682495117,0.038255058228969574,0.033239539712667465
997800.004,-9.802446365356445,0.0383855402469635,0.034806691110134125
997900.004,-9.813002586364746,0.041037678718566895,0.03651918098330498
998000.004,-9.816696166992188,0.045709278434515,0.03766361624002457
998100.004,-9.794334411621094,0.051153749227523804,0.039843544363975525
998200.004,-9.812397003173828,0.05730095133185387,0.04155169054865837
998300.004,-9.81462287902832,0.063445083796978,0.042429033666849136
998400.004,-9.82802677154541,0.06917133182287216,0.04268549010157585
998500.004,-9.816912651062012,0.07534567266702652,0.04330994188785553
998600.004,-9.815282821655273,0.0829411968588829,0.04405374079942703
998700.004,-9.818479537963867,0.09023083746433258,0.04487628862261772
998800.004,-9.814697265625,0.09703700989484787,0.04573485255241394
998900.004,-9.81097412109375,0.1032278910279274,0.04635505750775337
999000.004,-9.809025764465332,0.10948538780212402,0.04713888838887215
999100.004,-9.815435409545898,0.11443208158016205,0.047309741377830505
999200.004,-9.801237106323242,0.11778458207845688,0.04765729606151581
999300.004,-9.799386024475098,0.12147057801485062,0.04753328487277031
999400.004,-9.808979034423828,0.1245565190911293,0.04710308089852333
999500.004,-9.810708999633789,0.1291961818933487,0.047537870705127716
999600.004,-9.813061714172363,0.13311995565891266,0.04767201095819473
999700.004,-9.806184768676758,0.13476313650608063,0.04792504012584686
999800.004,-9.814330101013184,0.13670331239700317,0.0476180799305439
999900.004,-9.808732986450195,0.13688404858112335,0.04713711142539978
1000000.004,-9.807587623596191,0.135965496301651,0.04578140750527382
1000100.004,-9.818525314331055,0.13512112200260162,0.04421652480959892
1000200.004,-9.817207336425781,0.13530172407627106,0.04286929965019226
1000300.004,-9.816877365112305,0.13531732559204102,0.04139699414372444
1000400.004,-9.819253921508789,0.13498947024345398,0.039790358394384384
1000500.004,-9.81851577758789,0.13519082963466644,0.038404688239097595
1000600.004,-9.811904907226562,0.13447824120521545,0.03687876835465431
1000700.004,-9.815144538879395,0.1344057321548462,0.035898227244615555
1000800.004,-9.811271667480469,0.13555356860160828,0.03570841625332832
1000900.004,-9.80850601196289,0.13640020787715912,0.03535899892449379
1001000.004,-9.806427001953125,0.1374167501926422,0.03511965647339821
1001100.004,-9.812966346740723,0.1373787224292755,0.034946464002132416
1001200.004,-9.810261726379395,0.13656967878341675,0.034145012497901917
1001300.004,-9.829068183898926,0.13642673194408417,0.03350576013326645
1001400.004,-9.807197570800781,0.1388508379459381,0.03424897417426109
1001500.004,-9.814291000366211,0.14196570217609406,0.03494206443428993
1001600.004,-9.81374740600586,0.14314007759094238,0.03494982048869133
1001700.004,-9.819573402404785,0.14357000589370728,0.03426405414938927
1001800.004,-9.803811073303223,0.1460449993610382,0.03506605699658394
1001900.004,-9.814627647399902,0.14957484602928162,0.035445686429739
1002000.004,-9.812036514282227,0.15513072907924652,0.03663905709981918
1002100.004,-9.80748462677002,0.15982192754745483,0.037493642419576645
1002200.004,-9.812705039978027,0.1623157411813736,0.03776215389370918
1002300.004,-9.809986114501953,0.16413100063800812,0.03779146075248718
1002400.004,-9.816478729248047,0.16362512111663818,0.03712953254580498
1002500.004,-9.807888984680176,0.16312289237976074,0.03668664023280144
1002600.004,-9.81027889251709,0.16197004914283752,0.03489047288894653
1002700.004,-9.79976749420166,0.16045264899730682,0.034003011882305145
1002800.004,-9.809565544128418,0.1580788493156433,0.033083152025938034
1002900.004,-9.818642616271973,0.15503868460655212,0.03214874863624573
1003000.004,-9.820159912109375,0.15471696853637695,0.031694136559963226
1003100.004,-9.819119453430176,0.1530444473028183,0.030825119465589523
1003200.004,-9.809491157531738,0.14880281686782837,0.029191378504037857
1003300.004,-9.814651489257812,0.1449010819196701,0.02799127995967865
1003400.004,-9.80581283569336,0.1413196325302124,0.027253778651356697
1003500.004,-9.809286117553711,0.1373203843832016,0.025765761733055115
1003600.004,-9.809593200683594,0.13207784295082092,0.02413456328213215
1003700.004,-9.81201171875,0.12643977999687195,0.022019898518919945
1003800.004,-9.808012008666992,0.12256935983896255,0.02020869590342045
1003900.004,-9.80107593536377,0.11873794347047806,0.01881069503724575
1004000.004,-9.819083213806152,0.11562898755073547,0.017540404573082924
1004100.004,-9.804790496826172,0.1120443344116211,0.016532903537154198
1004200.004,-9.816290855407715,0.10854364931583405,0.015405344776809216
1004300.004,-9.815075874328613,0.10476794838905334,0.014155445620417595
1004400.004,-9.821281433105469,0.10120617598295212,0.013350334949791431
1004500.004,-9.810604095458984,0.09985735267400742,0.013295800425112247
1004600.004,-9.798173904418945,0.09926475584506989,0.013011644594371319
1004700.004,-9.817167282104492,0.09949373453855515,0.013033540919423103
1004800.004,-9.813673973083496,0.10151880979537964,0.013161648996174335
1004900.004,-9.813236236572266,0.10414886474609375,0.013389174826443195
1005000.004,-9.803693771362305,0.10572454333305359,0.014009636826813221
1005100.004,-9.820959091186523,0.10703970491886139,0.013960487209260464
1005200.004,-9.816831588745117,0.10764266550540924,0.013987661339342594
1005300.004,-9.809675216674805,0.10673273354768753,0.014019410125911236
1005400.004,-9.81496810913086,0.10437840223312378,0.014070180244743824
1005500.004,-9.812179565429688,0.10273798555135727,0.01392165943980217
1005600.004,-9.805767059326172,0.10246479511260986,0.013784714974462986
1005700.004,-9.821769714355469,0.10245116800069809,0.012971654534339905
1005800.004,-9.818168640136719,0.1033649891614914,0.012775617651641369
1005900.004,-9.813271522521973,0.10546478629112244,0.01314026489853859
1006000.004,-9.81171703338623,0.109455406665802,0.014264083467423916
1006100.004,-9.823256492614746,0.11311884224414825,0.015083173289895058
1006200.004,-9.799055099487305,0.11668417602777481,0.016727454960346222
1006300.004,-9.811824798583984,0.12037286162376404,0.018063319846987724
1006400.004,-9.817075729370117,0.1256808489561081,0.01958557777106762
