timestamp(ms),IMU.AccZ,XKF1.PD,XKF1.VD
649187.551,-9.589035034179688,0.22764626145362854,0.03543369099497795
649287.551,-9.590280532836914,0.23144109547138214,0.03524955362081528
649387.551,-9.620600700378418,0.23355823755264282,0.03427749499678612
649487.551,-9.596450805664062,0.2346305549144745,0.03354468196630478
649587.551,-9.594622611999512,0.2369968295097351,0.033026233315467834
649687.551,-9.590435981750488,0.24097567796707153,0.03269598260521889
649787.551,-9.600652694702148,0.2434941828250885,0.03272342309355736
649887.551,-9.600460052490234,0.24492044746875763,0.0324687696993351
649987.551,-9.601313591003418,0.24537710845470428,0.031900785863399506
650087.551,-9.591018676757812,0.20869439840316772,0.03093971498310566
650187.551,-9.60733413696289,0.149257093667984,0.02964131347835064
650287.551,-9.597591400146484,0.09458991140127182,0.02738688886165619
650387.551,-9.595715522766113,0.04943446069955826,0.02509482391178608
650487.551,-9.595531463623047,0.024871720001101494,0.02383452095091343
650587.551,-9.602452278137207,0.010974723845720291,0.022597111761569977
650687.551,-9.613218307495117,0.006284978706389666,0.022539431229233742
650787.551,-9.599451065063477,0.0028708993922919035,0.021611470729112625
650887.551,-9.593088150024414,-0.004721764475107193,0.019771572202444077
650987.551,-9.599502563476562,-0.009042726829648018,0.01824493706226349
651087.551,-9.599239349365234,-0.012217915616929531,0.01655406504869461
651187.551,-9.580499649047852,-0.01088287029415369,0.016220957040786743
651287.551,-9.599798202514648,-0.009191120974719524,0.016365094110369682
651387.551,-9.587442398071289,-0.008498258888721466,0.016802171245217323
651487.551,-9.599294662475586,-0.007209009490907192,0.016789959743618965
651587.551,-9.582454681396484,-0.0059821875765919685,0.016398798674345016
651687.551,-9.611305236816406,-0.003064802149310708,0.01626783050596714
651787.551,-9.594889640808105,0.004975519143044949,0.017951257526874542
651887.551,-9.598952293395996,0.01183063443750143,0.019420750439167023
651987.551,-9.604405403137207,0.02026364393532276,0.020282793790102005
652087.551,-9.600278854370117,0.026189401745796204,0.020875513553619385
652187.551,-9.59422492980957,0.03632519766688347,0.022009512409567833
652287.551,-9.604090690612793,0.04564062878489494,0.022791197523474693
652387.551,-9.592790603637695,0.05161147192120552,0.022743690758943558
652487.551,-9.599994659423828,0.05515815690159798,0.02246512845158577
652587.551,-9.601435661315918,0.06239680200815201,0.022785022854804993
652687.551,-9.60004711151123,0.06914765387773514,0.02319062314927578
652787.551,-9.602228164672852,0.07410626858472824,0.023181995376944542
652887.551,-9.616678237915039,0.07788506150245667,0.022892359644174576
652987.551,-9.587990760803223,0.08182646334171295,0.023535028100013733
653087.551,-9.600103378295898,0.08724471181631088,0.023496918380260468
653187.551,-9.610397338867188,0.09194500744342804,0.02279626578092575
653287.551,-9.5890531539917,0.09589245170354843,0.022694675251841545
653387.551,-9.596457481384277,0.10254067927598953,0.022660082206130028
653487.551,-9.595718383789062,0.11017066985368729,0.022499488666653633
653587.551,-9.593205451965332,0.11776913702487946,0.02249387837946415
653687.551,-9.598684310913086,0.1264905482530594,0.022520270198583603
653787.551,-9.599791526794434,0.1324576735496521,0.022992447018623352
653887.551,-9.599223136901855,0.13551442325115204,0.022560030221939087
653987.551,-9.599143981933594,0.138259157538414,0.021818527951836586
654087.551,-9.597606658935547,0.14156575500965118,0.02141258493065834
654187.551,-9.58360481262207,0.14471837878227234,0.02133897878229618
654287.551,-9.579132080078125,0.14635905623435974,0.021601904183626175
654387.551,-9.600809097290039,0.14956682920455933,0.021748824045062065
654487.551,-9.609371185302734,0.15530391037464142,0.022804543375968933
654587.551,-9.57983684539795,0.16390371322631836,0.024638988077640533
654687.551,-9.604398727416992,0.17254631221294403,0.026709143072366714
654787.551,-9.593223571777344,0.17811040580272675,0.027418561279773712
654887.551,-9.60069751739502,0.1810266077518463,0.027037780731916428
654987.551,-9.591915130615234,0.18525287508964539,0.027444476261734962
655087.551,-9.5965576171875,0.1901935338973999,0.027904298156499863
655187.551,-9.60554027557373,0.19842122495174408,0.029280031099915504
655287.551,-9.599644660949707,0.2084251195192337,0.030615899711847305
655387.551,-9.584051132202148,0.21176369488239288,0.030425308272242546
655487.551,-9.588457107543945,0.21334630250930786,0.03034759871661663
655587.551,-9.594746589660645,0.21571911871433258,0.02987649105489254
655687.551,-9.583992004394531,0.21869468688964844,0.03022845834493637
655787.551,-9.595430374145508,0.2232079654932022,0.03094225376844406
655887.551,-9.599198341369629,0.22744819521903992,0.03164634853601456
655987.551,-9.592071533203125,0.23449283838272095,0.03290381655097008
656087.551,-9.594808578491211,0.24462947249412537,0.03500349447131157
656187.551,-9.594756126403809,0.25348976254463196,0.03621361777186394
656287.551,-9.603826522827148,0.25886544585227966,0.03613639250397682
656387.551,-9.59061050415039,0.262026846408844,0.03621332347393036
656487.551,-9.600664138793945,0.2645275592803955,0.035671770572662354
656587.551,-9.599554061889648,0.2680394947528839,0.03539074584841728
656687.551,-9.60443115234375,0.27168869972229004,0.035523638129234314
656787.551,-9.602930068969727,0.2724190950393677,0.03478467836976051
656887.551,-9.58928394317627,0.2706148624420166,0.03349819406867027
656987.551,-9.583138465881348,0.2680886387825012,0.03232302889227867
657087.551,-9.58732795715332,0.2655249238014221,0.030459757894277573
657187.551,-9.597833633422852,0.2650592029094696,0.029929712414741516
657287.551,-9.613924980163574,0.26334959268569946,0.029016971588134766
657387.551,-9.59226131439209,0.263458251953125,0.02916550450026989
657487.551,-9.607158660888672,0.26479020714759827,0.02905266173183918
657587.551,-9.592838287353516,0.2681247293949127,0.029687514528632164
657687.551,-9.587263107299805,0.2715061902999878,0.030192023143172264
657787.551,-9.596353530883789,0.27386340498924255,0.03046024590730667
657887.551,-9.606548309326172,0.2786317765712738,0.03161622956395149
657987.551,-9.597819328308105,0.28298452496528625,0.03206516429781914
658087.551,-9.58757209777832,0.2882121205329895,0.03270593285560608
658187.551,-9.586908340454102,0.2917643189430237,0.03315871208906174
658287.551,-9.600850105285645,0.2928805351257324,0.032212864607572556
658387.551,-9.59661865234375,0.29012274742126465,0.03052164427936077
658487.551,-9.603976249694824,0.28716182708740234,0.02869669534265995
658587.551,-9.603089332580566,0.2846902310848236,0.027068836614489555
658687.551,-9.602151870727539,0.28343307971954346,0.02573605813086033
658787.551,-9.591695785522461,0.2839643061161041,0.02481328696012497
658887.551,-9.58045482635498,0.2834385633468628,0.024322209879755974
658987.551,-9.587119102478027,0.28179848194122314,0.023510949686169624
659087.551,-9.592273712158203,0.2820444703102112,0.02344578504562378
659187.551,-9.599489212036133,0.28213080763816833,0.02227151207625866
659287.551,-9.608436584472656,0.28065305948257446,0.021106470376253128
659387.551,-9.604793548583984,0.2788023054599762,0.020173627883195877
659487.551,-9.607068061828613,0.27822887897491455,0.019735494628548622
659587.551,-9.603265762329102,0.2812212407588959,0.019684558734297752
659687.551,-9.589006423950195,0.2872598171234131,0.020172880962491035
659787.551,-9.600090026855469,0.2931198477745056,0.02098856307566166
659887.551,-9.60147476196289,0.2960417568683624,0.021735522896051407
659987.551,-9.601540565490723,0.2993241548538208,0.022273382171988487
660087.551,-9.610370635986328,0.30396148562431335,0.023310575634241104
660187.551,-9.60540771484375,0.30452707409858704,0.022759083658456802
660287.551,-9.588590621948242,0.29877200722694397,0.020832709968090057
660387.551,-9.59508991241455,0.29591670632362366,0.019748065620660782
660487.551,-9.588143348693848,0.2956216335296631,0.01968061737716198
660587.551,-9.587867736816406,0.29518765211105347,0.019438356161117554
660687.551,-9.598653793334961,0.2960168719291687,0.019753919914364815
660787.551,-9.59825325012207,0.30090251564979553,0.021342163905501366
660887.551,-9.596738815307617,0.306230753660202,0.02257164940237999
660987.551,-9.57962417602539,0.3088802099227905,0.023656805977225304
661087.551,-9.597925186157227,0.3112083375453949,0.023596161976456642
661187.551,-9.590047836303711,0.3121219575405121,0.023274360224604607
661287.551,-9.599479675292969,0.31087473034858704,0.02244078926742077
661387.551,-9.586889266967773,0.3090215027332306,0.022277718409895897
661487.551,-9.590557098388672,0.3083047866821289,0.02228601463139057
661587.551,-9.590529441833496,0.3057239353656769,0.021317139267921448
661687.551,-9.587516784667969,0.3046843707561493,0.021203646436333656
661787.551,-9.597268104553223,0.30314427614212036,0.020259197801351547
661887.551,-9.602534294128418,0.3013344407081604,0.01867237500846386
661987.551,-9.599888801574707,0.3015047013759613,0.01805388741195202
662087.551,-9.596713066101074,0.3029864728450775,0.0178423672914505
662187.551,-9.595528602600098,0.302888959646225,0.01695374958217144
662287.551,-9.601642608642578,0.3010280132293701,0.015058666467666626
662387.551,-9.597009658813477,0.29872217774391174,0.01374992448836565
662487.551,-9.592462539672852,0.2965206503868103,0.01267868559807539
662587.551,-9.607666015625,0.29502904415130615,0.011019189842045307
662687.551,-9.586960792541504,0.29541656374931335,0.00991822686046362
662787.551,-9.586113929748535,0.29638436436653137,0.010289384052157402
662887.551,-9.596189498901367,0.2950636148452759,0.009031588211655617
662987.551,-9.591338157653809,0.29302898049354553,0.008718888275325298
663087.551,-9.602709770202637,0.2908289432525635,0.008427999913692474
663187.551,-9.596742630004883,0.2890850603580475,0.007660889066755772
663287.551,-9.591914176940918,0.2875986099243164,0.007404273375868797
663387.551,-9.590571403503418,0.2865585386753082,0.007014082279056311
663487.551,-9.585067749023438,0.2855975329875946,0.007800618652254343
